d3mIndex,V1,V2,V3,V4,V5,V6,V7,Class
8016,3.0,30.0,0.0,30.0,7.0,7.0,49.04,8
8017,4.0,31.0,7.0,26.0,7.0,5.0,49.04,8
8018,0.0,14.0,0.0,2.0,7.0,13.89,33.29,
8019,1.0,2.0,7.0,0.0,14.0,7.28,33.29,8
8020,2.0,0.0,14.0,2.0,21.0,7.28,33.29,
8021,3.0,2.0,21.0,14.0,28.0,13.89,33.29,
8022,4.0,14.0,0.0,16.0,10.0,10.2,33.29,8
8023,5.0,18.0,10.0,12.0,10.0,6.0,33.29,
8024,0.0,10.0,0.0,7.0,2.0,3.61,16.28,
8025,1.0,7.0,2.0,0.0,4.0,7.28,16.28,
8026,2.0,0.0,4.0,0.0,8.0,4.0,16.28,
8027,3.0,0.0,8.0,7.0,10.0,7.28,16.28,
8028,4.0,7.0,10.0,10.0,12.0,3.61,16.28,
8029,5.0,10.0,0.0,8.0,11.0,11.18,16.28,
8030,6.0,11.0,11.0,7.0,11.0,4.0,16.28,8
8031,0.0,14.0,0.0,7.0,5.0,8.6,31.3,
8032,1.0,7.0,5.0,0.0,10.0,8.6,31.3,
8033,2.0,0.0,10.0,0.0,19.0,9.0,31.3,
8034,3.0,0.0,19.0,7.0,24.0,8.6,31.3,8
8035,4.0,7.0,24.0,14.0,28.0,8.06,31.3,
8036,5.0,14.0,0.0,14.0,11.0,11.0,31.3,
8037,6.0,14.0,11.0,9.0,11.0,5.0,31.3,8
8038,0.0,16.0,0.0,6.0,6.0,11.66,31.62,
8039,1.0,6.0,6.0,0.0,13.0,9.22,31.62,8
8040,2.0,0.0,13.0,6.0,19.0,8.49,31.62,
8041,3.0,6.0,19.0,16.0,26.0,12.21,31.62,8
8042,4.0,16.0,0.0,18.0,8.0,8.25,31.62,
8043,5.0,18.0,8.0,15.0,8.0,3.0,31.62,8
8044,0.0,17.0,0.0,0.0,7.0,18.38,27.59,
8045,1.0,0.0,7.0,0.0,14.0,7.0,27.59,8
8046,2.0,0.0,14.0,17.0,20.0,18.03,27.59,
8047,3.0,17.0,0.0,15.0,8.0,8.25,27.59,
8048,4.0,19.0,8.0,13.0,8.0,6.0,27.59,
8049,0.0,22.0,0.0,3.0,11.0,21.95,50.61,8
8050,1.0,3.0,11.0,0.0,22.0,11.4,50.61,
8051,2.0,0.0,22.0,3.0,33.0,11.4,50.61,8
8052,3.0,3.0,33.0,22.0,44.0,21.95,50.61,8
8053,4.0,22.0,0.0,23.0,8.0,8.06,50.61,8
8054,5.0,25.0,8.0,20.0,8.0,5.0,50.61,8
8055,0.0,7.0,0.0,0.0,5.0,8.6,18.36,8
8056,1.0,0.0,5.0,0.0,10.0,5.0,18.36,8
8057,2.0,0.0,10.0,7.0,16.0,9.22,18.36,8
8058,3.0,7.0,0.0,7.0,8.0,8.0,18.36,8
8059,4.0,9.0,8.0,2.0,8.0,7.0,18.36,
8060,0.0,9.0,0.0,1.0,3.0,8.54,20.59,8
8061,1.0,1.0,3.0,0.0,6.0,3.16,20.59,8
8062,2.0,0.0,6.0,0.0,12.0,6.0,20.59,
8063,3.0,0.0,12.0,1.0,15.0,3.16,20.59,8
8064,4.0,1.0,15.0,9.0,18.0,8.54,20.59,
8065,5.0,9.0,0.0,9.0,8.0,8.0,20.59,
8066,6.0,10.0,8.0,6.0,8.0,4.0,20.59,
8067,0.0,19.0,0.0,0.0,15.0,24.21,48.33,8
8068,1.0,0.0,15.0,0.0,30.0,15.0,48.33,
8069,2.0,0.0,30.0,19.0,44.0,23.6,48.33,
8070,3.0,19.0,0.0,18.0,9.0,9.06,48.33,
8071,4.0,20.0,9.0,14.0,9.0,6.0,48.33,
8072,0.0,25.0,0.0,2.0,8.0,24.35,56.82,8
8073,1.0,2.0,8.0,0.0,16.0,8.25,56.82,
8074,2.0,0.0,16.0,0.0,33.0,17.0,56.82,8
8075,3.0,0.0,33.0,2.0,41.0,8.25,56.82,
8076,4.0,2.0,41.0,25.0,50.0,24.7,56.82,8
8077,5.0,25.0,0.0,24.0,8.0,8.06,56.82,
8078,6.0,27.0,8.0,22.0,8.0,5.0,56.82,8
8079,0.0,12.0,0.0,6.0,4.0,7.21,25.06,
8080,1.0,6.0,4.0,0.0,8.0,7.21,25.06,8
8081,2.0,0.0,8.0,0.0,15.0,7.0,25.06,
8082,3.0,0.0,15.0,6.0,19.0,7.21,25.06,8
8083,4.0,6.0,19.0,12.0,22.0,6.71,25.06,
8084,5.0,12.0,0.0,12.0,8.0,8.0,25.06,8
8085,6.0,12.0,8.0,8.0,8.0,4.0,25.06,
8086,0.0,15.0,0.0,5.0,6.0,11.66,26.63,
8087,1.0,5.0,6.0,0.0,11.0,7.07,26.63,
8088,2.0,0.0,11.0,5.0,17.0,7.81,26.63,
8089,3.0,5.0,17.0,15.0,22.0,11.18,26.63,8
8090,4.0,15.0,0.0,15.0,7.0,7.0,26.63,
8091,5.0,15.0,7.0,10.0,7.0,5.0,26.63,8
8092,0.0,29.0,0.0,0.0,15.0,32.65,55.0,
8093,1.0,0.0,15.0,0.0,30.0,15.0,55.0,
8094,2.0,0.0,30.0,29.0,44.0,32.2,55.0,
8095,3.0,29.0,0.0,31.0,7.0,7.28,55.0,
8096,4.0,33.0,7.0,26.0,7.0,7.0,55.0,
8097,0.0,19.0,0.0,2.0,10.0,19.72,44.42,
8098,1.0,2.0,10.0,0.0,19.0,9.22,44.42,
8099,2.0,0.0,19.0,2.0,29.0,10.2,44.42,
8100,3.0,2.0,29.0,19.0,38.0,19.24,44.42,8
8101,4.0,19.0,0.0,21.0,6.0,6.32,44.42,8
8102,5.0,23.0,6.0,16.0,6.0,7.0,44.42,8
8103,0.0,22.0,0.0,0.0,9.0,23.77,34.06,8
8104,1.0,0.0,9.0,0.0,18.0,9.0,34.06,8
8105,2.0,0.0,18.0,22.0,26.0,23.41,34.06,
8106,3.0,22.0,0.0,22.0,6.0,6.0,34.06,8
8107,4.0,22.0,6.0,19.0,6.0,3.0,34.06,8
8108,0.0,17.0,0.0,8.0,5.0,10.3,26.91,
8109,1.0,8.0,5.0,0.0,10.0,9.43,26.91,
8110,2.0,0.0,10.0,8.0,15.0,9.43,26.91,8
8111,3.0,8.0,15.0,17.0,20.0,10.3,26.91,
8112,4.0,17.0,0.0,18.0,11.0,11.05,26.91,
8113,5.0,18.0,11.0,13.0,11.0,5.0,26.91,8
8114,0.0,0.0,0.0,0.0,7.0,7.0,27.8,
8115,1.0,19.0,0.0,21.0,11.0,11.18,27.8,
8116,2.0,0.0,7.0,21.0,11.0,21.38,27.8,9
8117,3.0,0.0,7.0,2.0,17.0,10.2,27.8,9
8118,4.0,21.0,11.0,22.0,17.0,6.08,27.8,9
8119,0.0,0.0,0.0,0.0,13.0,13.0,41.11,9
8120,1.0,11.0,0.0,13.0,14.0,14.14,41.11,
8121,2.0,0.0,13.0,13.0,14.0,13.04,41.11,9
8122,3.0,0.0,13.0,0.0,19.0,6.0,41.11,
8123,4.0,13.0,14.0,12.0,39.0,25.02,41.11,
8124,0.0,0.0,0.0,0.0,18.0,18.0,38.95,
8125,1.0,24.0,0.0,26.0,10.0,10.2,38.95,9
8126,2.0,0.0,18.0,26.0,10.0,27.2,38.95,9
8127,3.0,0.0,18.0,0.0,28.0,10.0,38.95,
8128,4.0,26.0,10.0,26.0,29.0,19.0,38.95,
8129,0.0,0.0,0.0,0.0,14.0,14.0,35.17,
8130,1.0,9.0,0.0,9.0,16.0,16.0,35.17,
8131,2.0,0.0,14.0,9.0,16.0,9.22,35.17,
8132,3.0,0.0,14.0,2.0,34.0,20.1,35.17,9
8133,4.0,9.0,16.0,7.0,33.0,17.12,35.17,9
8134,0.0,0.0,0.0,0.0,13.0,13.0,36.4,
8135,1.0,8.0,0.0,10.0,16.0,16.12,36.4,9
8136,2.0,0.0,13.0,10.0,16.0,10.44,36.4,
8137,3.0,0.0,13.0,2.0,31.0,18.11,36.4,
8138,4.0,10.0,16.0,10.0,35.0,19.0,36.4,9
8139,0.0,0.0,0.0,0.0,20.0,20.0,42.05,
8140,1.0,15.0,0.0,16.0,24.0,24.02,42.05,9
8141,2.0,0.0,20.0,16.0,24.0,16.49,42.05,
8142,3.0,0.0,20.0,0.0,26.0,6.0,42.05,
8143,4.0,16.0,24.0,18.0,38.0,14.14,42.05,
8144,0.0,0.0,0.0,0.0,25.0,25.0,52.61,
8145,1.0,8.0,0.0,8.0,27.0,27.0,52.61,9
8146,2.0,0.0,25.0,8.0,27.0,8.25,52.61,
8147,3.0,0.0,25.0,2.0,46.0,21.1,52.61,9
8148,4.0,8.0,27.0,7.0,52.0,25.02,52.61,
8149,0.0,0.0,0.0,0.0,6.0,6.0,28.79,
8150,1.0,8.0,0.0,10.0,8.0,8.25,28.79,
8151,2.0,0.0,6.0,10.0,8.0,10.2,28.79,9
8152,3.0,0.0,6.0,2.0,25.0,19.1,28.79,
8153,4.0,10.0,8.0,10.0,27.0,19.0,28.79,9
8154,0.0,0.0,0.0,0.0,10.0,10.0,24.35,9
8155,1.0,7.0,0.0,7.0,10.0,10.0,24.35,
8156,2.0,0.0,10.0,7.0,10.0,7.0,24.35,
8157,3.0,0.0,10.0,1.0,23.0,13.04,24.35,
8158,4.0,7.0,10.0,8.0,16.0,6.08,24.35,9
8159,0.0,0.0,0.0,0.0,17.0,17.0,36.4,
8160,1.0,11.0,0.0,13.0,17.0,17.12,36.4,9
8161,2.0,0.0,17.0,13.0,17.0,13.0,36.4,9
8162,3.0,0.0,17.0,0.0,34.0,17.0,36.4,9
8163,4.0,13.0,17.0,11.0,24.0,7.28,36.4,
8164,0.0,0.0,0.0,0.0,23.0,23.0,49.73,9
8165,1.0,13.0,0.0,13.0,28.0,28.0,49.73,
8166,2.0,0.0,23.0,13.0,28.0,13.93,49.73,9
8167,3.0,0.0,23.0,2.0,47.0,24.08,49.73,9
8168,4.0,13.0,28.0,12.0,48.0,20.02,49.73,
8169,0.0,0.0,0.0,0.0,25.0,25.0,50.01,9
8170,1.0,9.0,0.0,10.0,25.0,25.02,50.01,9
8171,2.0,0.0,25.0,10.0,25.0,10.0,50.01,9
8172,3.0,0.0,25.0,1.0,49.0,24.02,50.01,
8173,4.0,10.0,25.0,10.0,32.0,7.0,50.01,9
8174,0.0,0.0,0.0,0.0,21.0,21.0,47.41,9
8175,1.0,22.0,0.0,22.0,24.0,24.0,47.41,
8176,2.0,0.0,21.0,22.0,24.0,22.2,47.41,9
8177,3.0,0.0,21.0,1.0,42.0,21.02,47.41,
8178,4.0,22.0,24.0,22.0,32.0,8.0,47.41,9
8179,0.0,0.0,0.0,0.0,6.0,6.0,25.94,9
8180,1.0,11.0,0.0,12.0,6.0,6.08,25.94,9
8181,2.0,0.0,6.0,12.0,6.0,12.0,25.94,9
8182,3.0,0.0,6.0,2.0,23.0,17.12,25.94,
8183,4.0,12.0,6.0,10.0,12.0,6.32,25.94,9
8184,0.0,0.0,0.0,0.0,6.0,6.0,33.62,
8185,1.0,15.0,0.0,16.0,10.0,10.05,33.62,
8186,2.0,0.0,6.0,16.0,10.0,16.49,33.62,9
8187,3.0,0.0,6.0,1.0,29.0,23.02,33.62,9
8188,4.0,16.0,10.0,17.0,20.0,10.05,33.62,
8189,0.0,0.0,0.0,0.0,17.0,17.0,40.52,
8190,1.0,9.0,0.0,11.0,15.0,15.13,40.52,
8191,2.0,0.0,17.0,11.0,15.0,11.18,40.52,9
8192,3.0,0.0,17.0,1.0,29.0,12.04,40.52,
8193,4.0,11.0,15.0,11.0,39.0,24.0,40.52,9
8194,0.0,0.0,0.0,0.0,15.0,15.0,38.21,9
8195,1.0,25.0,0.0,26.0,13.0,13.04,38.21,9
8196,2.0,0.0,15.0,26.0,13.0,26.08,38.21,9
8197,3.0,0.0,15.0,0.0,28.0,13.0,38.21,9
8198,4.0,26.0,13.0,25.0,25.0,12.04,38.21,9
8199,0.0,0.0,0.0,0.0,9.0,9.0,39.05,9
8200,1.0,23.0,0.0,24.0,8.0,8.06,39.05,9
8201,2.0,0.0,9.0,24.0,8.0,24.02,39.05,9
8202,3.0,0.0,9.0,0.0,30.0,21.0,39.05,9
8203,4.0,24.0,8.0,25.0,22.0,14.04,39.05,
8204,0.0,0.0,0.0,0.0,8.0,8.0,35.51,9
8205,1.0,6.0,0.0,6.0,13.0,13.0,35.51,
8206,2.0,0.0,8.0,6.0,13.0,7.81,35.51,
8207,3.0,0.0,8.0,0.0,15.0,7.0,35.51,9
8208,4.0,6.0,13.0,6.0,35.0,22.0,35.51,
8209,0.0,0.0,0.0,0.0,14.0,14.0,33.62,9
8210,1.0,16.0,0.0,17.0,9.0,9.06,33.62,9
8211,2.0,0.0,14.0,17.0,9.0,17.72,33.62,
8212,3.0,0.0,14.0,0.0,29.0,15.0,33.62,
8213,4.0,17.0,9.0,17.0,21.0,12.0,33.62,
8214,0.0,0.0,0.0,0.0,12.0,12.0,44.65,9
8215,1.0,23.0,0.0,25.0,6.0,6.32,44.65,9
8216,2.0,0.0,12.0,25.0,6.0,25.71,44.65,
8217,3.0,0.0,12.0,0.0,37.0,25.0,44.65,9
8218,4.0,25.0,6.0,24.0,28.0,22.02,44.65,
8219,0.0,0.0,0.0,0.0,21.0,21.0,44.92,
8220,1.0,13.0,0.0,13.0,23.0,23.0,44.92,9
8221,2.0,0.0,21.0,13.0,23.0,13.15,44.92,
8222,3.0,0.0,21.0,0.0,43.0,22.0,44.92,9
8223,4.0,13.0,23.0,13.0,41.0,18.0,44.92,
8224,0.0,0.0,0.0,0.0,11.0,11.0,26.93,9
8225,1.0,13.0,0.0,14.0,9.0,9.06,26.93,
8226,2.0,0.0,11.0,14.0,9.0,14.14,26.93,9
8227,3.0,0.0,11.0,1.0,22.0,11.05,26.93,
8228,4.0,14.0,9.0,13.0,23.0,14.04,26.93,9
8229,0.0,0.0,0.0,0.0,9.0,9.0,31.32,
8230,1.0,8.0,0.0,9.0,9.0,9.06,31.32,9
8231,2.0,0.0,9.0,9.0,9.0,9.0,31.32,9
8232,3.0,0.0,9.0,2.0,27.0,18.11,31.32,9
8233,4.0,9.0,9.0,8.0,30.0,21.02,31.32,
8234,0.0,0.0,0.0,0.0,25.0,25.0,44.78,
8235,1.0,16.0,0.0,16.0,16.0,16.0,44.78,9
8236,2.0,0.0,25.0,16.0,16.0,18.36,44.78,9
8237,3.0,0.0,25.0,2.0,33.0,8.25,44.78,9
8238,4.0,16.0,16.0,18.0,41.0,25.08,44.78,9
8239,0.0,0.0,0.0,0.0,16.0,16.0,38.6,9
8240,1.0,9.0,0.0,11.0,12.0,12.17,38.6,9
8241,2.0,0.0,16.0,11.0,12.0,11.7,38.6,
8242,3.0,0.0,16.0,1.0,26.0,10.05,38.6,9
8243,4.0,11.0,12.0,9.0,37.0,25.08,38.6,
8244,0.0,0.0,0.0,0.0,22.0,22.0,43.66,
8245,1.0,14.0,0.0,15.0,19.0,19.03,43.66,9
8246,2.0,0.0,22.0,15.0,19.0,15.3,43.66,
8247,3.0,0.0,22.0,0.0,41.0,19.0,43.66,9
8248,4.0,15.0,19.0,14.0,27.0,8.06,43.66,
8249,0.0,0.0,0.0,0.0,24.0,24.0,50.57,9
8250,1.0,18.0,0.0,19.0,21.0,21.02,50.57,9
8251,2.0,0.0,24.0,19.0,21.0,19.24,50.57,9
8252,3.0,0.0,24.0,2.0,46.0,22.09,50.57,9
8253,4.0,19.0,21.0,21.0,35.0,14.14,50.57,9
8254,0.0,0.0,0.0,0.0,18.0,18.0,47.2,9
8255,1.0,25.0,0.0,26.0,16.0,16.03,47.2,
8256,2.0,0.0,18.0,26.0,16.0,26.08,47.2,9
8257,3.0,0.0,18.0,1.0,38.0,20.02,47.2,9
8258,4.0,26.0,16.0,28.0,34.0,18.11,47.2,
8259,0.0,0.0,0.0,0.0,18.0,18.0,44.94,9
8260,1.0,23.0,0.0,24.0,19.0,19.03,44.94,
8261,2.0,0.0,18.0,24.0,19.0,24.02,44.94,
8262,3.0,0.0,18.0,1.0,38.0,20.02,44.94,
8263,4.0,24.0,19.0,24.0,28.0,9.0,44.94,9
8264,0.0,0.0,0.0,0.0,25.0,25.0,49.74,9
8265,1.0,25.0,0.0,25.0,18.0,18.0,49.74,
8266,2.0,0.0,25.0,25.0,18.0,25.96,49.74,
8267,3.0,0.0,25.0,1.0,43.0,18.03,49.74,
8268,4.0,25.0,18.0,25.0,25.0,7.0,49.74,
8269,0.0,0.0,0.0,0.0,21.0,21.0,48.47,
8270,1.0,15.0,0.0,17.0,12.0,12.17,48.47,
8271,2.0,0.0,21.0,17.0,12.0,19.24,48.47,
8272,3.0,0.0,21.0,1.0,45.0,24.02,48.47,
8273,4.0,17.0,12.0,18.0,32.0,20.02,48.47,
8274,0.0,0.0,0.0,0.0,8.0,8.0,32.02,
8275,1.0,6.0,0.0,8.0,12.0,12.17,32.02,
8276,2.0,0.0,8.0,8.0,12.0,8.94,32.02,
8277,3.0,0.0,8.0,2.0,31.0,23.09,32.02,9
8278,4.0,8.0,12.0,7.0,30.0,18.03,32.02,9
8279,0.0,0.0,0.0,0.0,15.0,15.0,45.22,9
8280,1.0,25.0,0.0,26.0,16.0,16.03,45.22,
8281,2.0,0.0,15.0,26.0,16.0,26.02,45.22,
8282,3.0,0.0,15.0,1.0,33.0,18.03,45.22,
8283,4.0,26.0,16.0,24.0,37.0,21.1,45.22,9
8284,0.0,0.0,0.0,0.0,8.0,8.0,37.48,
8285,1.0,25.0,0.0,26.0,11.0,11.05,37.48,
8286,2.0,0.0,8.0,26.0,11.0,26.17,37.48,9
8287,3.0,0.0,8.0,1.0,26.0,18.03,37.48,
8288,4.0,26.0,11.0,27.0,26.0,15.03,37.48,
8289,0.0,0.0,0.0,0.0,23.0,23.0,42.2,9
8290,1.0,8.0,0.0,9.0,24.0,24.02,42.2,
8291,2.0,0.0,23.0,9.0,24.0,9.06,42.2,
8292,3.0,0.0,23.0,1.0,29.0,6.08,42.2,9
8293,4.0,9.0,24.0,10.0,41.0,17.03,42.2,9
8294,0.0,0.0,0.0,0.0,18.0,18.0,29.15,
8295,1.0,12.0,0.0,13.0,7.0,7.07,29.15,9
8296,2.0,0.0,18.0,13.0,7.0,17.03,29.15,
8297,3.0,0.0,18.0,0.0,25.0,7.0,29.15,
8298,4.0,13.0,7.0,15.0,19.0,12.17,29.15,
8299,0.0,0.0,0.0,0.0,23.0,23.0,48.7,
8300,1.0,16.0,0.0,16.0,20.0,20.0,48.7,
8301,2.0,0.0,23.0,16.0,20.0,16.28,48.7,9
8302,3.0,0.0,23.0,0.0,46.0,23.0,48.7,9
8303,4.0,16.0,20.0,15.0,44.0,24.02,48.7,
8304,0.0,0.0,0.0,0.0,17.0,17.0,28.23,
8305,1.0,10.0,0.0,11.0,20.0,20.02,28.23,
8306,2.0,0.0,17.0,11.0,20.0,11.4,28.23,
8307,3.0,0.0,17.0,0.0,26.0,9.0,28.23,
8308,4.0,11.0,20.0,10.0,26.0,6.08,28.23,
8309,0.0,0.0,0.0,0.0,18.0,18.0,41.23,
8310,1.0,12.0,0.0,14.0,21.0,21.1,41.23,
8311,2.0,0.0,18.0,14.0,21.0,14.32,41.23,9
8312,3.0,0.0,18.0,1.0,34.0,16.03,41.23,9
8313,4.0,14.0,21.0,16.0,38.0,17.12,41.23,9
8314,0.0,0.0,0.0,0.0,15.0,15.0,41.23,9
8315,1.0,24.0,0.0,26.0,12.0,12.17,41.23,
8316,2.0,0.0,15.0,26.0,12.0,26.17,41.23,
8317,3.0,0.0,15.0,0.0,32.0,17.0,41.23,
8318,4.0,26.0,12.0,26.0,27.0,15.0,41.23,
8319,0.0,0.0,0.0,0.0,19.0,19.0,34.01,9
8320,1.0,14.0,0.0,14.0,22.0,22.0,34.01,
8321,2.0,0.0,19.0,14.0,22.0,14.32,34.01,9
8322,3.0,0.0,19.0,1.0,31.0,12.04,34.01,9
8323,4.0,14.0,22.0,14.0,28.0,6.0,34.01,9
8324,0.0,0.0,0.0,0.0,16.0,16.0,29.07,9
8325,1.0,12.0,0.0,12.0,14.0,14.0,29.07,9
8326,2.0,0.0,16.0,12.0,14.0,12.17,29.07,9
8327,3.0,0.0,16.0,1.0,24.0,8.06,29.07,
8328,4.0,12.0,14.0,13.0,26.0,12.04,29.07,9
8329,0.0,0.0,0.0,0.0,16.0,16.0,46.87,9
8330,1.0,25.0,0.0,26.0,8.0,8.06,46.87,9
8331,2.0,0.0,16.0,26.0,8.0,27.2,46.87,9
8332,3.0,0.0,16.0,1.0,39.0,23.02,46.87,9
8333,4.0,26.0,8.0,25.0,31.0,23.02,46.87,9
8334,0.0,0.0,0.0,0.0,14.0,14.0,36.07,
8335,1.0,23.0,0.0,25.0,8.0,8.25,36.07,
8336,2.0,0.0,14.0,25.0,8.0,25.71,36.07,9
8337,3.0,0.0,14.0,0.0,21.0,7.0,36.07,
8338,4.0,25.0,8.0,24.0,26.0,18.03,36.07,9
8339,0.0,0.0,0.0,0.0,20.0,20.0,41.68,
8340,1.0,17.0,0.0,19.0,12.0,12.17,41.68,
8341,2.0,0.0,20.0,19.0,12.0,20.62,41.68,
8342,3.0,0.0,20.0,1.0,31.0,11.05,41.68,9
8343,4.0,19.0,12.0,21.0,36.0,24.08,41.68,9
8344,0.0,0.0,0.0,0.0,6.0,6.0,25.5,
8345,1.0,16.0,0.0,17.0,10.0,10.05,25.5,
8346,2.0,0.0,6.0,17.0,10.0,17.46,25.5,
8347,3.0,0.0,6.0,2.0,18.0,12.17,25.5,
8348,4.0,17.0,10.0,15.0,19.0,9.22,25.5,
8349,0.0,0.0,0.0,0.0,18.0,18.0,48.85,
8350,1.0,19.0,0.0,19.0,22.0,22.0,48.85,9
8351,2.0,0.0,18.0,19.0,22.0,19.42,48.85,
8352,3.0,0.0,18.0,0.0,31.0,13.0,48.85,9
8353,4.0,19.0,22.0,19.0,45.0,23.0,48.85,9
8354,0.0,0.0,0.0,0.0,11.0,11.0,36.14,9
8355,1.0,8.0,0.0,9.0,10.0,10.05,36.14,9
8356,2.0,0.0,11.0,9.0,10.0,9.06,36.14,9
8357,3.0,0.0,11.0,1.0,19.0,8.06,36.14,
8358,4.0,9.0,10.0,9.0,35.0,25.0,36.14,
8359,0.0,0.0,0.0,0.0,23.0,23.0,44.92,9
8360,1.0,11.0,0.0,11.0,26.0,26.0,44.92,
8361,2.0,0.0,23.0,11.0,26.0,11.4,44.92,
8362,3.0,0.0,23.0,2.0,29.0,6.32,44.92,
8363,4.0,11.0,26.0,13.0,43.0,17.12,44.92,9
8364,0.0,0.0,0.0,0.0,22.0,22.0,42.2,
8365,1.0,22.0,0.0,23.0,8.0,8.06,42.2,
8366,2.0,0.0,22.0,23.0,8.0,26.93,42.2,9
8367,3.0,0.0,22.0,2.0,34.0,12.17,42.2,9
8368,4.0,23.0,8.0,25.0,33.0,25.08,42.2,
8369,0.0,0.0,0.0,0.0,13.0,13.0,34.71,
8370,1.0,21.0,0.0,23.0,16.0,16.12,34.71,9
8371,2.0,0.0,13.0,23.0,16.0,23.19,34.71,
8372,3.0,0.0,13.0,1.0,26.0,13.04,34.71,
8373,4.0,23.0,16.0,23.0,23.0,7.0,34.71,
8374,0.0,0.0,0.0,0.0,20.0,20.0,39.96,
8375,1.0,19.0,0.0,21.0,14.0,14.14,39.96,
8376,2.0,0.0,20.0,21.0,14.0,21.84,39.96,
8377,3.0,0.0,20.0,0.0,34.0,14.0,39.96,9
8378,4.0,21.0,14.0,21.0,31.0,17.0,39.96,9
8379,0.0,0.0,0.0,0.0,9.0,9.0,31.24,
8380,1.0,22.0,0.0,24.0,9.0,9.22,31.24,
8381,2.0,0.0,9.0,24.0,9.0,24.0,31.24,
8382,3.0,0.0,9.0,1.0,20.0,11.05,31.24,9
8383,4.0,24.0,9.0,23.0,18.0,9.06,31.24,9
8384,0.0,0.0,0.0,0.0,20.0,20.0,47.38,
8385,1.0,6.0,0.0,6.0,23.0,23.0,47.38,
8386,2.0,0.0,20.0,6.0,23.0,6.71,47.38,
8387,3.0,0.0,20.0,0.0,35.0,15.0,47.38,
8388,4.0,6.0,23.0,6.0,47.0,24.0,47.38,
8389,0.0,0.0,0.0,0.0,22.0,22.0,43.86,9
8390,1.0,18.0,0.0,18.0,7.0,7.0,43.86,
8391,2.0,0.0,22.0,18.0,7.0,23.43,43.86,
8392,3.0,0.0,22.0,0.0,40.0,18.0,43.86,
8393,4.0,18.0,7.0,18.0,32.0,25.0,43.86,9
8394,0.0,0.0,0.0,0.0,21.0,21.0,36.88,
8395,1.0,24.0,0.0,24.0,18.0,18.0,36.88,
8396,2.0,0.0,21.0,24.0,18.0,24.19,36.88,9
8397,3.0,0.0,21.0,1.0,27.0,6.08,36.88,9
8398,4.0,24.0,18.0,24.0,28.0,10.0,36.88,9
8399,0.0,0.0,0.0,0.0,9.0,9.0,41.04,
8400,1.0,25.0,0.0,27.0,7.0,7.28,41.04,
8401,2.0,0.0,9.0,27.0,7.0,27.07,41.04,
8402,3.0,0.0,9.0,0.0,19.0,10.0,41.04,
8403,4.0,27.0,7.0,28.0,30.0,23.02,41.04,
8404,0.0,0.0,0.0,0.0,8.0,8.0,36.12,
8405,1.0,22.0,0.0,24.0,9.0,9.22,36.12,9
8406,2.0,0.0,8.0,24.0,9.0,24.02,36.12,
8407,3.0,0.0,8.0,2.0,22.0,14.14,36.12,9
8408,4.0,24.0,9.0,24.0,27.0,18.0,36.12,
8409,0.0,0.0,0.0,0.0,16.0,16.0,42.2,
8410,1.0,8.0,0.0,10.0,18.0,18.11,42.2,9
8411,2.0,0.0,16.0,10.0,18.0,10.2,42.2,9
8412,3.0,0.0,16.0,2.0,22.0,6.32,42.2,
8413,4.0,10.0,18.0,10.0,41.0,23.0,42.2,9
8414,0.0,0.0,0.0,0.0,11.0,11.0,35.36,
8415,1.0,15.0,0.0,16.0,6.0,6.08,35.36,9
8416,2.0,0.0,11.0,16.0,6.0,16.76,35.36,
8417,3.0,0.0,11.0,1.0,21.0,10.05,35.36,
8418,4.0,16.0,6.0,17.0,31.0,25.02,35.36,9
8419,0.0,0.0,0.0,0.0,6.0,6.0,34.01,9
8420,1.0,13.0,0.0,13.0,6.0,6.0,34.01,
8421,2.0,0.0,6.0,13.0,6.0,13.0,34.01,
8422,3.0,0.0,6.0,2.0,31.0,25.08,34.01,9
8423,4.0,13.0,6.0,14.0,14.0,8.06,34.01,
8424,0.0,0.0,0.0,0.0,14.0,14.0,31.02,9
8425,1.0,10.0,0.0,11.0,18.0,18.03,31.02,
8426,2.0,0.0,14.0,11.0,18.0,11.7,31.02,
8427,3.0,0.0,14.0,1.0,26.0,12.04,31.02,
8428,4.0,11.0,18.0,11.0,29.0,11.0,31.02,
8429,0.0,0.0,0.0,0.0,7.0,7.0,38.28,
8430,1.0,21.0,0.0,21.0,10.0,10.0,38.28,9
8431,2.0,0.0,7.0,21.0,10.0,21.21,38.28,9
8432,3.0,0.0,7.0,2.0,32.0,25.08,38.28,9
8433,4.0,21.0,10.0,21.0,24.0,14.0,38.28,
8434,0.0,0.0,0.0,0.0,19.0,19.0,31.62,
8435,1.0,7.0,0.0,8.0,7.0,7.07,31.62,
8436,2.0,0.0,19.0,8.0,7.0,14.42,31.62,9
8437,3.0,0.0,19.0,0.0,30.0,11.0,31.62,
8438,4.0,8.0,7.0,10.0,14.0,7.28,31.62,
8439,0.0,0.0,0.0,0.0,9.0,9.0,34.71,
8440,1.0,22.0,0.0,23.0,6.0,6.08,34.71,9
8441,2.0,0.0,9.0,23.0,6.0,23.19,34.71,9
8442,3.0,0.0,9.0,1.0,26.0,17.03,34.71,
8443,4.0,23.0,6.0,22.0,17.0,11.05,34.71,
8444,0.0,0.0,0.0,0.0,8.0,8.0,34.48,9
8445,1.0,15.0,0.0,17.0,9.0,9.22,34.48,
